buy_amount,volume,sell_amount,gain,buy_sequence_number,sell_sequence_number,pnl
10,0.0001220855731966496,10.001106095293164,True,25248,25268,0.17537475589711882
10,0.0001220855731966496,10.001106095293164,True,25249,25269,0.17648085119028245
10,0.0001220855731966496,10.001106095293164,True,25250,25270,0.17758694648344608
10,0.0001220855731966496,10.001106095293164,True,25251,25271,0.17869304177660972
10,0.0001220855731966496,10.001106095293164,True,25252,25272,0.17979913706977335
10,0.0001220855731966496,10.001106095293164,True,25253,25273,0.18090523236293699
10,0.0001220855731966496,10.001106095293164,True,25254,25274,0.18201132765610062
10,0.0001220855731966496,10.001106095293164,True,25255,25275,0.18311742294926425
10,0.0001220855731966496,10.001106095293164,True,25256,25276,0.18422351824242789
10,0.00012207205596076017,9.99999877927944,False,25258,25278,0.18422229752186858
10,0.00012207205596076017,9.99999877927944,False,25259,25279,0.18422107680130928
10,0.00012207205596076017,9.99999877927944,False,25260,25280,0.18421985608074998
10,0.00012207205596076017,10.00000122072056,True,25262,25282,0.18422107680130928
10,0.00012207205596076017,9.99999877927944,False,25267,25287,0.18421985608074998
10,0.00012207205596076017,9.99999877927944,False,25268,25288,0.18421863536019067
10,0.00012207930533582976,9.999998113313891,False,25820,25840,0.184216748674082
10,0.00012207930533582976,9.999998113313891,False,25821,25841,0.18421486198797332
10,0.00012207930533582976,9.999998113313891,False,25822,25842,0.18421297530186465
10,0.0001220770048585882,9.99980967213615,False,25823,25843,0.18402264743801489
10,0.0001220766011139734,10.000179452603637,True,25924,25944,0.18420210004165227
10,0.0001220766011139734,10.000179452603637,True,25927,25947,0.18438155264528966
10,0.0001220766011139734,10.000179452603637,True,25928,25948,0.18456100524892705
10,0.0001220766011139734,10.000179452603637,True,25929,25949,0.18474045785256443
10,0.0001220723661242022,9.999832533887803,False,25935,25955,0.18457299174036734
10,0.00012207234357572552,9.999830686778601,False,25936,25956,0.18440367851896866
10,0.00012207333572432269,9.999911960863272,False,25937,25957,0.18431563938224116
10,0.00012207333572432269,9.999911960863272,False,25938,25958,0.18422760024551366
10,0.00012207333572432269,9.999911960863272,False,25939,25959,0.18413956110878615
10,0.00012207333572432269,9.999911960863272,False,25940,25960,0.18405152197205865
10,0.00012207234357572552,9.999830686778601,False,25945,25965,0.18388220875065997
10,0.00012207318539672238,9.999899646439657,False,25947,25967,0.18378185519031653
10,0.00012207234357572552,9.999830686778601,False,25948,25968,0.18361254196891785
10,0.00012207234357572552,9.999830686778601,False,25949,25969,0.18344322874751917
10,0.00012207439555473413,9.999998779256044,False,25950,25970,0.18344200800356347
10,0.00012207439555473413,9.999998779256044,False,25951,25971,0.18344078725960777
10,0.00012207439555473413,9.999998779256044,False,25952,25972,0.18343956651565207
10,0.00012207439555473413,9.999998779256044,False,25953,25973,0.18343834577169638
10,0.00012207439555473413,9.999998779256044,False,25954,25974,0.18343712502774068
10,0.00012207439555473413,9.999998779256044,False,25955,25975,0.18343590428378498
10,0.00012207439555473413,9.999998779256044,False,25956,25976,0.18343468353982928
10,0.00012207439555473413,9.999998779256044,False,25957,25977,0.18343346279587358
10,0.00012207439555473413,9.999958494705512,False,25958,25978,0.18339195750138515
10,0.00012208185381053704,10.000289884604232,True,26075,26095,0.18368184210561722
10,0.00012208185381053704,10.000289884604232,True,26077,26097,0.1839717267098493
10,0.00012207439555473413,9.999732657073736,False,26085,26105,0.183704383783585
10,0.00012207621637491293,9.999886692734794,False,26086,26106,0.18359107651837903
10,0.00012207439555473413,9.999746085257245,False,26105,26125,0.18333716177562387
10,0.00012207748037940217,9.999998779225196,False,26159,26179,0.18333594100081996
10,0.00012207730154472957,9.999998779226987,False,26219,26239,0.1833347202278066
10,0.00012205495133608063,9.999998779450486,False,26287,26307,0.1833334996782927
10,0.00012205495133608063,9.999998779450486,False,26288,26308,0.1833322791287788
10,0.00012205483623606029,9.99998934927129,False,26289,26309,0.18332162840006916
10,0.00012205102817426227,9.99967735362576,False,26301,26321,0.1829989820258291
10,0.00012205495133608063,9.999998779450486,False,26641,26661,0.1829977614763152
10,0.00012205495133608063,9.999998779450486,False,26643,26663,0.1829965409268013
10,0.00012205507051548617,9.999998779449296,False,27242,27262,0.18299532037609723
10,0.00012205507051548617,9.999998779449296,False,27243,27263,0.18299409982539316
10,0.00012205507051548617,9.999998779449296,False,27244,27264,0.1829928792746891
10,0.00012205507051548617,9.999998779449296,False,27245,27265,0.18299165872398504
